#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
357735:8146,1056:1056,08/20/22 19:52:30,STABLE BEAMS,6800,237524.740293304,232807.780840404,30.2,BCM1F
357735:8146,1057:1057,08/20/22 19:52:53,STABLE BEAMS,6800,237377.369548107,232535.114657778,30.2,BCM1F
357735:8146,1058:1058,08/20/22 19:53:16,STABLE BEAMS,6800,237606.957411037,232953.496520288,30.2,BCM1F
357735:8146,1059:1059,08/20/22 19:53:40,STABLE BEAMS,6800,237403.291134418,232712.766104969,30.2,BCM1F
357735:8146,1060:1060,08/20/22 19:54:03,STABLE BEAMS,6800,236979.501171168,232265.875159673,30.2,BCM1F
357735:8146,1061:1061,08/20/22 19:54:26,STABLE BEAMS,6800,236950.409318905,232426.766156723,30.1,BCM1F
357735:8146,1062:1062,08/20/22 19:54:50,STABLE BEAMS,6800,236829.892591182,231922.554005727,30.1,BCM1F
357735:8146,1063:1063,08/20/22 19:55:13,STABLE BEAMS,6800,236726.089692043,232200.814775326,30.1,BCM1F
357735:8146,1064:1064,08/20/22 19:55:36,STABLE BEAMS,6800,236728.141040600,232101.301059533,30.1,BCM1F
357735:8146,1065:1065,08/20/22 19:56:00,STABLE BEAMS,6800,236710.424848517,232229.929938368,30.1,BCM1F
357735:8146,1066:1066,08/20/22 19:56:23,STABLE BEAMS,6800,236568.462204061,232136.010809549,30.1,BCM1F
357735:8146,1067:1067,08/20/22 19:56:46,STABLE BEAMS,6800,236465.801533096,231936.237433033,30.1,BCM1F
357735:8146,1068:1068,08/20/22 19:57:09,STABLE BEAMS,6800,236291.553459647,231483.308995961,30.1,BCM1F
357735:8146,1069:1069,08/20/22 19:57:33,STABLE BEAMS,6800,236291.949742891,231961.133345065,30.1,BCM1F
357735:8146,1070:1070,08/20/22 19:57:56,STABLE BEAMS,6800,236146.234063008,231258.010316379,30.0,BCM1F
357735:8146,1071:1071,08/20/22 19:58:19,STABLE BEAMS,6800,235996.415686010,231413.423280349,30.0,BCM1F
357735:8146,1072:1072,08/20/22 19:58:43,STABLE BEAMS,6800,235896.086092950,231492.679929142,30.0,BCM1F
357735:8146,1073:1073,08/20/22 19:59:06,STABLE BEAMS,6800,235752.584937077,231253.138363556,30.0,BCM1F
357735:8146,1074:1074,08/20/22 19:59:29,STABLE BEAMS,6800,235710.485670101,231227.170155687,30.0,BCM1F
357735:8146,1075:1075,08/20/22 19:59:53,STABLE BEAMS,6800,235667.453971962,231257.101195995,30.0,BCM1F
357735:8146,1076:1076,08/20/22 20:00:16,STABLE BEAMS,6800,235532.321385771,231092.503785076,30.0,BCM1F
357735:8146,1077:1077,08/20/22 20:00:39,STABLE BEAMS,6800,235474.650518384,231122.061852920,29.9,BCM1F
357735:8146,1078:1078,08/20/22 20:01:03,STABLE BEAMS,6800,235251.636295149,230947.021212983,29.9,BCM1F
357735:8146,1079:1079,08/20/22 20:01:26,STABLE BEAMS,6800,235118.555057514,230314.949438861,29.9,BCM1F
357735:8146,1080:1080,08/20/22 20:01:49,STABLE BEAMS,6800,235053.611227063,230541.646765187,29.9,BCM1F
357735:8146,1081:1081,08/20/22 20:02:13,STABLE BEAMS,6800,234903.652985391,230512.648156041,29.9,BCM1F
357735:8146,1082:1082,08/20/22 20:02:36,STABLE BEAMS,6800,234756.748455776,230403.623642393,29.9,BCM1F
357735:8146,1083:1083,08/20/22 20:02:59,STABLE BEAMS,6800,234716.956955926,230413.017886353,29.9,BCM1F
357735:8146,1084:1084,08/20/22 20:03:22,STABLE BEAMS,6800,234590.123007078,230348.377096029,29.8,BCM1F
357735:8146,1085:1085,08/20/22 20:03:46,STABLE BEAMS,6800,234546.438607126,229996.570818505,29.8,BCM1F
357735:8146,1086:1086,08/20/22 20:04:09,STABLE BEAMS,6800,234371.211480957,229529.446116988,29.8,BCM1F
357735:8146,1087:1087,08/20/22 20:04:32,STABLE BEAMS,6800,234399.300969720,230057.621748854,29.8,BCM1F
357735:8146,1088:1088,08/20/22 20:04:56,STABLE BEAMS,6800,234319.344997556,230060.116002214,29.8,BCM1F
357735:8146,1089:1089,08/20/22 20:05:19,STABLE BEAMS,6800,234315.871691477,229862.393974255,29.8,BCM1F
357735:8146,1090:1090,08/20/22 20:05:42,STABLE BEAMS,6800,234291.908210606,230038.133937563,29.8,BCM1F
357735:8146,1091:1091,08/20/22 20:06:06,STABLE BEAMS,6800,234112.788184335,229736.947016761,29.8,BCM1F
357735:8146,1092:1092,08/20/22 20:06:29,STABLE BEAMS,6800,234180.319511262,229951.277974798,29.8,BCM1F
357735:8146,1093:1093,08/20/22 20:06:52,STABLE BEAMS,6800,233919.215475048,229611.569991605,29.8,BCM1F
357735:8146,1094:1094,08/20/22 20:07:16,STABLE BEAMS,6800,233899.308069734,229418.463497899,29.8,BCM1F
357735:8146,1095:1095,08/20/22 20:07:39,STABLE BEAMS,6800,233882.081404011,229681.618882670,29.7,BCM1F
357735:8146,1096:1096,08/20/22 20:08:02,STABLE BEAMS,6800,233748.860301702,229431.517534171,29.7,BCM1F
357735:8146,1097:1097,08/20/22 20:08:26,STABLE BEAMS,6800,233725.829251994,229422.309776443,29.7,BCM1F
357735:8146,1098:1098,08/20/22 20:08:49,STABLE BEAMS,6800,233697.017129080,229386.317933580,29.7,BCM1F
357735:8146,1099:1099,08/20/22 20:09:12,STABLE BEAMS,6800,233609.135492036,228989.218812349,29.7,BCM1F
357735:8146,1100:1100,08/20/22 20:09:35,STABLE BEAMS,6800,233571.372029964,229379.254767526,29.7,BCM1F
357735:8146,1101:1101,08/20/22 20:09:59,STABLE BEAMS,6800,233464.701905001,229276.011327084,29.7,BCM1F
357735:8146,1102:1102,08/20/22 20:10:22,STABLE BEAMS,6800,233443.489096059,229222.769507718,29.7,BCM1F
357735:8146,1103:1103,08/20/22 20:10:45,STABLE BEAMS,6800,233393.953690564,229059.780540554,29.7,BCM1F
357735:8146,1104:1104,08/20/22 20:11:09,STABLE BEAMS,6800,233357.099348875,229214.354316479,29.7,BCM1F
357735:8146,1105:1105,08/20/22 20:11:32,STABLE BEAMS,6800,233200.963750753,228992.995158557,29.7,BCM1F
357735:8146,1106:1106,08/20/22 20:11:55,STABLE BEAMS,6800,233196.068487151,228911.873647439,29.7,BCM1F
357735:8146,1107:1107,08/20/22 20:12:19,STABLE BEAMS,6800,233067.882513119,228364.559865967,29.6,BCM1F
357735:8146,1108:1108,08/20/22 20:12:42,STABLE BEAMS,6800,232947.528960849,228533.772811140,29.6,BCM1F
357735:8146,1109:1109,08/20/22 20:13:05,STABLE BEAMS,6800,232937.808365982,228462.278651773,29.6,BCM1F
357735:8146,1110:1110,08/20/22 20:13:29,STABLE BEAMS,6800,232734.724858841,228602.073393776,29.6,BCM1F
357735:8146,1111:1111,08/20/22 20:13:52,STABLE BEAMS,6800,232734.957966631,228041.822129927,29.6,BCM1F
357735:8146,1112:1112,08/20/22 20:14:15,STABLE BEAMS,6800,232643.183429485,228353.090962671,29.6,BCM1F
357735:8146,1113:1113,08/20/22 20:14:38,STABLE BEAMS,6800,232495.299847149,228225.044853313,29.6,BCM1F
357735:8146,1114:1114,08/20/22 20:15:02,STABLE BEAMS,6800,232386.881413757,228214.578313517,29.6,BCM1F
357735:8146,1115:1115,08/20/22 20:15:25,STABLE BEAMS,6800,232281.213652293,228231.152277426,29.5,BCM1F
357735:8146,1116:1116,08/20/22 20:15:48,STABLE BEAMS,6800,232215.780295481,228068.839322854,29.5,BCM1F
357735:8146,1117:1117,08/20/22 20:16:12,STABLE BEAMS,6800,232043.513638252,227957.693528312,29.5,BCM1F
357735:8146,1118:1118,08/20/22 20:16:35,STABLE BEAMS,6800,231817.259216727,227708.361435522,29.5,BCM1F
357735:8146,1119:1119,08/20/22 20:16:58,STABLE BEAMS,6800,231769.518741219,227549.498476250,29.5,BCM1F
357735:8146,1120:1120,08/20/22 20:17:22,STABLE BEAMS,6800,231684.830680906,227668.010476974,29.5,BCM1F
357735:8146,1121:1121,08/20/22 20:17:45,STABLE BEAMS,6800,231557.180854792,227278.883642181,29.4,BCM1F
357735:8146,1122:1122,08/20/22 20:18:08,STABLE BEAMS,6800,231430.276973607,227039.703393670,29.4,BCM1F
357735:8146,1123:1123,08/20/22 20:18:32,STABLE BEAMS,6800,231263.161998550,227189.906398522,29.4,BCM1F
357735:8146,1124:1124,08/20/22 20:18:55,STABLE BEAMS,6800,231291.577838220,226736.628299765,29.4,BCM1F
357735:8146,1125:1125,08/20/22 20:19:18,STABLE BEAMS,6800,231185.700279745,224254.543167367,29.4,BCM1F
357735:8146,1126:1126,08/20/22 20:19:42,STABLE BEAMS,6800,181968.953133991,179012.190607662,29.4,BCM1F
357754:8147,28:28,08/20/22 22:52:11,STABLE BEAMS,6800,262989.808307293,259095.556179641,33.4,BCM1F
357754:8147,29:29,08/20/22 22:52:35,STABLE BEAMS,6800,250373.571777012,30496.226464560,33.4,BCM1F
357754:8147,30:30,08/20/22 22:52:58,STABLE BEAMS,6800,257437.926680920,227752.616949561,33.5,BCM1F
357754:8147,31:31,08/20/22 22:53:21,STABLE BEAMS,6800,268727.523464306,200976.096161232,33.6,BCM1F
357754:8147,32:32,08/20/22 22:53:44,STABLE BEAMS,6800,240727.175120111,237512.851795985,34.6,BCM1F
357754:8147,33:33,08/20/22 22:54:08,STABLE BEAMS,6800,263721.300554092,259503.308326901,33.5,BCM1F
357754:8147,34:34,08/20/22 22:54:31,STABLE BEAMS,6800,264609.627722384,260583.786246957,33.6,BCM1F
357754:8147,35:35,08/20/22 22:54:54,STABLE BEAMS,6800,264801.195704672,207802.144970843,33.7,BCM1F
357754:8147,36:36,08/20/22 22:55:18,STABLE BEAMS,6800,270322.237170353,132448.249746884,33.7,BCM1F
357754:8147,37:37,08/20/22 22:55:41,STABLE BEAMS,6800,275279.670620001,269983.904523124,35.0,BCM1F
357754:8147,38:38,08/20/22 22:56:04,STABLE BEAMS,6800,275173.513332177,204635.748608457,35.0,BCM1F
357754:8147,39:39,08/20/22 22:56:28,STABLE BEAMS,6800,274966.793343502,270348.904701593,35.0,BCM1F
357754:8147,40:40,08/20/22 22:56:51,STABLE BEAMS,6800,274760.166597944,266160.983379385,35.0,BCM1F
357754:8147,41:41,08/20/22 22:57:14,STABLE BEAMS,6800,274544.192229983,269926.210344959,34.9,BCM1F
357754:8147,42:42,08/20/22 22:57:38,STABLE BEAMS,6800,274452.441003616,269683.381959525,34.9,BCM1F
357754:8147,43:43,08/20/22 22:58:01,STABLE BEAMS,6800,274353.416814183,269554.939566923,34.9,BCM1F
357754:8147,44:44,08/20/22 22:58:24,STABLE BEAMS,6800,274106.648907089,268983.359264453,34.9,BCM1F
357754:8147,45:45,08/20/22 22:58:48,STABLE BEAMS,6800,273945.571423808,269352.625315490,34.8,BCM1F
357754:8147,46:46,08/20/22 22:59:11,STABLE BEAMS,6800,273778.782799657,264793.153485897,34.8,BCM1F
357754:8147,47:47,08/20/22 22:59:34,STABLE BEAMS,6800,273559.754719640,269039.887903665,34.8,BCM1F
357754:8147,48:48,08/20/22 22:59:57,STABLE BEAMS,6800,276519.291228677,270755.374756005,34.8,BCM1F
357754:8147,49:49,08/20/22 23:00:21,STABLE BEAMS,6800,281803.704976154,276439.545053524,35.7,BCM1F
357754:8147,50:50,08/20/22 23:00:44,STABLE BEAMS,6800,282110.451517761,276759.718603868,35.9,BCM1F
357754:8147,51:51,08/20/22 23:01:07,STABLE BEAMS,6800,281768.109416534,271106.994547296,35.8,BCM1F
357754:8147,52:52,08/20/22 23:01:31,STABLE BEAMS,6800,281416.443003685,275526.391905537,35.8,BCM1F
357754:8147,53:53,08/20/22 23:01:54,STABLE BEAMS,6800,284529.620857485,278330.888423068,35.8,BCM1F
357754:8147,54:54,08/20/22 23:02:17,STABLE BEAMS,6800,294084.779125158,286791.209330785,36.9,BCM1F
357754:8147,55:55,08/20/22 23:02:41,STABLE BEAMS,6800,295637.346942670,284787.647870863,37.6,BCM1F
357754:8147,56:56,08/20/22 23:03:04,STABLE BEAMS,6800,276339.798229941,271279.913906338,37.6,BCM1F
357754:8147,57:57,08/20/22 23:03:27,STABLE BEAMS,6800,262720.172525944,195327.941017355,37.2,BCM1F
357754:8147,58:58,08/20/22 23:03:51,STABLE BEAMS,6800,291195.408061081,284572.722487960,36.9,BCM1F
357754:8147,59:59,08/20/22 23:04:14,STABLE BEAMS,6800,296285.712951353,283942.608819279,36.5,BCM1F
357754:8147,60:60,08/20/22 23:04:37,STABLE BEAMS,6800,302170.122840969,293050.876141656,38.4,BCM1F
357754:8147,61:61,08/20/22 23:05:01,STABLE BEAMS,6800,301932.679245498,231805.650448757,38.4,BCM1F
357754:8147,62:62,08/20/22 23:05:24,STABLE BEAMS,6800,301738.710252967,292639.557445201,38.4,BCM1F
357754:8147,63:63,08/20/22 23:05:47,STABLE BEAMS,6800,301551.431454026,293042.787301324,38.4,BCM1F
357754:8147,64:64,08/20/22 23:06:10,STABLE BEAMS,6800,302416.611018715,215644.100842524,38.3,BCM1F
357754:8147,65:65,08/20/22 23:06:34,STABLE BEAMS,6800,312678.015959468,300182.925547945,39.0,BCM1F
357754:8147,66:66,08/20/22 23:06:57,STABLE BEAMS,6800,316284.193479537,298067.122686865,40.2,BCM1F
357754:8147,67:67,08/20/22 23:07:20,STABLE BEAMS,6800,316123.745387290,298002.202167192,40.2,BCM1F
357754:8147,68:68,08/20/22 23:07:44,STABLE BEAMS,6800,316004.161090729,297691.772522494,40.2,BCM1F
357754:8147,69:69,08/20/22 23:08:07,STABLE BEAMS,6800,317138.183870279,299139.943016001,40.2,BCM1F
357754:8147,70:70,08/20/22 23:08:30,STABLE BEAMS,6800,328526.898086214,307402.973145172,41.0,BCM1F
357754:8147,71:71,08/20/22 23:08:54,STABLE BEAMS,6800,327427.958029144,301849.972601405,42.3,BCM1F
357754:8147,72:72,08/20/22 23:09:17,STABLE BEAMS,6800,323616.995315062,215209.308191559,39.7,BCM1F
357754:8147,73:73,08/20/22 23:09:40,STABLE BEAMS,6800,325843.827416789,306389.595302631,40.6,BCM1F
357754:8147,74:74,08/20/22 23:10:04,STABLE BEAMS,6800,307617.315758599,289117.042311166,39.6,BCM1F
357754:8147,75:75,08/20/22 23:10:27,STABLE BEAMS,6800,314768.689800725,300449.018090877,42.2,BCM1F
357754:8147,76:76,08/20/22 23:10:50,STABLE BEAMS,6800,331734.368041298,303016.164256053,42.1,BCM1F
357754:8147,77:77,08/20/22 23:11:13,STABLE BEAMS,6800,331686.301214883,307507.568610800,42.2,BCM1F
357754:8147,78:78,08/20/22 23:11:37,STABLE BEAMS,6800,331387.014122574,304988.186231911,42.2,BCM1F
357754:8147,79:79,08/20/22 23:12:00,STABLE BEAMS,6800,331159.780648329,308420.115678532,42.1,BCM1F
357754:8147,80:80,08/20/22 23:12:23,STABLE BEAMS,6800,332805.475028173,307879.119118184,42.1,BCM1F
357754:8147,81:81,08/20/22 23:12:47,STABLE BEAMS,6800,345561.296503445,303088.078009442,43.1,BCM1F
357754:8147,82:82,08/20/22 23:13:10,STABLE BEAMS,6800,349582.918727863,305039.469945836,44.5,BCM1F
357754:8147,83:83,08/20/22 23:13:33,STABLE BEAMS,6800,349297.245130523,303476.761939434,44.4,BCM1F
357754:8147,84:84,08/20/22 23:13:57,STABLE BEAMS,6800,348912.570654530,306361.121186013,44.4,BCM1F
357754:8147,85:85,08/20/22 23:14:20,STABLE BEAMS,6800,351551.677194654,304348.608386933,44.3,BCM1F
357754:8147,86:86,08/20/22 23:14:43,STABLE BEAMS,6800,364515.547373007,299852.355390142,45.7,BCM1F
357754:8147,87:87,08/20/22 23:15:07,STABLE BEAMS,6800,366144.842619784,294333.854799378,46.6,BCM1F
357754:8147,88:88,08/20/22 23:15:30,STABLE BEAMS,6800,365909.998176178,305805.555388755,46.6,BCM1F
357754:8147,89:89,08/20/22 23:15:53,STABLE BEAMS,6800,365760.972365668,303942.161643300,46.5,BCM1F
357754:8147,90:90,08/20/22 23:16:16,STABLE BEAMS,6800,365597.726979934,302784.548355345,46.5,BCM1F
357754:8147,91:91,08/20/22 23:16:40,STABLE BEAMS,6800,365522.689582151,303902.346832672,46.5,BCM1F
357754:8147,92:92,08/20/22 23:17:03,STABLE BEAMS,6800,365477.186941432,303036.141593704,46.5,BCM1F
357754:8147,93:93,08/20/22 23:17:26,STABLE BEAMS,6800,365218.110942996,308303.748269481,46.5,BCM1F
357754:8147,94:94,08/20/22 23:17:50,STABLE BEAMS,6800,365889.438069050,303842.717859845,46.4,BCM1F
357754:8147,95:95,08/20/22 23:18:13,STABLE BEAMS,6800,378497.422583544,319270.653938385,47.1,BCM1F
357754:8147,96:96,08/20/22 23:18:36,STABLE BEAMS,6800,384418.756747187,315326.516743551,48.9,BCM1F
357754:8147,97:97,08/20/22 23:19:00,STABLE BEAMS,6800,384170.730058024,315560.603586839,48.9,BCM1F
357754:8147,98:98,08/20/22 23:19:23,STABLE BEAMS,6800,383834.821731817,144115.115171756,48.8,BCM1F
357754:8147,99:99,08/20/22 23:19:46,STABLE BEAMS,6800,383433.456738019,313773.459399679,48.8,BCM1F
357754:8147,100:100,08/20/22 23:20:10,STABLE BEAMS,6800,383215.104670595,318035.112716043,48.7,BCM1F
357754:8147,101:101,08/20/22 23:20:33,STABLE BEAMS,6800,382964.676971189,317080.233273544,48.7,BCM1F
357754:8147,102:102,08/20/22 23:20:56,STABLE BEAMS,6800,382787.235321009,315560.137371258,48.7,BCM1F
357754:8147,103:103,08/20/22 23:21:20,STABLE BEAMS,6800,382642.848355532,315266.747906050,48.7,BCM1F
357754:8147,104:104,08/20/22 23:21:43,STABLE BEAMS,6800,386645.565538135,244811.013813831,48.6,BCM1F
357754:8147,105:105,08/20/22 23:22:06,STABLE BEAMS,6800,401840.277272213,309414.670066985,50.3,BCM1F
357754:8147,106:106,08/20/22 23:22:29,STABLE BEAMS,6800,403885.052189507,312119.000166910,51.4,BCM1F
357754:8147,107:107,08/20/22 23:22:53,STABLE BEAMS,6800,403818.033699719,312161.868689595,51.4,BCM1F
357754:8147,108:108,08/20/22 23:23:16,STABLE BEAMS,6800,403808.895874329,311308.321203655,51.3,BCM1F
357754:8147,109:109,08/20/22 23:23:39,STABLE BEAMS,6800,403625.673150943,306667.518065934,51.3,BCM1F
357754:8147,110:110,08/20/22 23:24:03,STABLE BEAMS,6800,403774.256056651,312529.945890900,51.3,BCM1F
357754:8147,111:111,08/20/22 23:24:26,STABLE BEAMS,6800,414640.016255228,301395.762071485,51.6,BCM1F
357754:8147,112:112,08/20/22 23:24:49,STABLE BEAMS,6800,421151.252993679,305373.536720497,53.6,BCM1F
357754:8147,113:113,08/20/22 23:25:13,STABLE BEAMS,6800,417405.187488490,380330.489005446,52.8,BCM1F
357754:8147,114:114,08/20/22 23:25:36,STABLE BEAMS,6800,403770.456399665,378942.541909632,53.3,BCM1F
357754:8147,115:115,08/20/22 23:25:59,STABLE BEAMS,6800,386796.526143306,367557.627350683,53.4,BCM1F
357754:8147,116:116,08/20/22 23:26:23,STABLE BEAMS,6800,401289.373630766,376733.029716744,53.3,BCM1F
357754:8147,117:117,08/20/22 23:26:46,STABLE BEAMS,6800,421046.401109482,383642.554426157,53.2,BCM1F
357754:8147,118:118,08/20/22 23:27:09,STABLE BEAMS,6800,421302.586571315,379995.769528971,53.6,BCM1F
357754:8147,119:119,08/20/22 23:27:33,STABLE BEAMS,6800,421110.598995004,383239.138083802,53.6,BCM1F
357754:8147,120:120,08/20/22 23:27:56,STABLE BEAMS,6800,420777.977488644,383701.623940287,53.5,BCM1F
357754:8147,121:121,08/20/22 23:28:19,STABLE BEAMS,6800,420475.053914802,381792.354581649,53.5,BCM1F
357754:8147,122:122,08/20/22 23:28:42,STABLE BEAMS,6800,329652.692160756,305489.904129548,53.5,BCM1F
357754:8147,123:123,08/20/22 23:29:06,STABLE BEAMS,6800,78824.443638244,78531.007551478,7.3,BCM1F
357754:8147,124:124,08/20/22 23:29:29,STABLE BEAMS,6800,162385.653898351,161304.413715820,12.6,BCM1F
357754:8147,125:125,08/20/22 23:29:52,STABLE BEAMS,6800,265343.101385402,262403.262484669,28.6,BCM1F
357754:8147,126:126,08/20/22 23:30:16,STABLE BEAMS,6800,366553.352367363,354743.202576863,38.0,BCM1F
357754:8147,127:127,08/20/22 23:30:39,STABLE BEAMS,6800,413627.092972878,381852.030176034,51.5,BCM1F
357754:8147,128:128,08/20/22 23:31:02,STABLE BEAMS,6800,388928.063780249,369575.781358295,53.1,BCM1F
357754:8147,129:129,08/20/22 23:31:26,STABLE BEAMS,6800,314794.727940931,309769.157084100,45.2,BCM1F
357754:8147,130:130,08/20/22 23:31:49,STABLE BEAMS,6800,201365.665900827,199782.094747169,30.8,BCM1F
357754:8147,131:131,08/20/22 23:32:12,STABLE BEAMS,6800,120401.036326610,119800.399138046,19.8,BCM1F
357754:8147,132:132,08/20/22 23:32:36,STABLE BEAMS,6800,154078.275012025,147069.390437960,9.0,BCM1F
357754:8147,133:133,08/20/22 23:32:59,STABLE BEAMS,6800,141302.063598312,133809.265899653,53.2,BCM1F
357754:8147,134:134,08/20/22 23:33:22,STABLE BEAMS,6800,81863.665714408,81557.763023003,8.2,BCM1F
357754:8147,135:135,08/20/22 23:33:46,STABLE BEAMS,6800,164870.240277342,163651.506126700,13.9,BCM1F
357754:8147,136:136,08/20/22 23:34:09,STABLE BEAMS,6800,288642.831132816,285056.514396503,31.7,BCM1F
357754:8147,137:137,08/20/22 23:34:32,STABLE BEAMS,6800,389864.084802491,370120.297846280,41.7,BCM1F
357754:8147,138:138,08/20/22 23:34:55,STABLE BEAMS,6800,407042.310726503,381160.539226096,53.1,BCM1F
357754:8147,139:139,08/20/22 23:35:19,STABLE BEAMS,6800,321634.833150314,315796.835021799,49.8,BCM1F
357754:8147,140:140,08/20/22 23:35:42,STABLE BEAMS,6800,206920.135023675,205191.221162599,33.8,BCM1F
357754:8147,141:141,08/20/22 23:36:05,STABLE BEAMS,6800,103362.805617302,102908.107892100,15.6,BCM1F
357754:8147,142:142,08/20/22 23:36:29,STABLE BEAMS,6800,70550.681226395,70127.604572983,9.6,BCM1F
357754:8147,143:143,08/20/22 23:36:52,STABLE BEAMS,6800,415306.471428458,383303.569077115,51.6,BCM1F
357754:8147,144:144,08/20/22 23:37:15,STABLE BEAMS,6800,415870.941943316,382820.989329083,52.9,BCM1F
357754:8147,145:145,08/20/22 23:37:39,STABLE BEAMS,6800,415700.656702307,332510.593673106,52.9,BCM1F
357754:8147,146:146,08/20/22 23:38:02,STABLE BEAMS,6800,415421.113839859,0,52.8,BCM1F
357754:8147,147:0,08/20/22 23:38:25,STABLE BEAMS,6800,415206.351632410,0,52.8,BCM1F
357754:8147,148:0,08/20/22 23:38:49,STABLE BEAMS,6800,414999.212049712,0,52.8,BCM1F
357754:8147,149:0,08/20/22 23:39:12,STABLE BEAMS,6800,414749.437052120,0,52.8,BCM1F
357756:8147,1:1,08/20/22 23:44:38,STABLE BEAMS,6800,410479.788138539,354867.635515467,52.1,BCM1F
357756:8147,2:2,08/20/22 23:45:01,STABLE BEAMS,6800,411429.655763541,305935.349806542,52.3,BCM1F
357756:8147,3:3,08/20/22 23:45:25,STABLE BEAMS,6800,411148.108174094,377209.502040663,52.3,BCM1F
357756:8147,4:4,08/20/22 23:45:48,STABLE BEAMS,6800,410810.358296342,377772.620530335,52.3,BCM1F
357756:8147,5:5,08/20/22 23:46:11,STABLE BEAMS,6800,410455.661482215,378289.280637347,52.2,BCM1F
357756:8147,6:6,08/20/22 23:46:35,STABLE BEAMS,6800,410093.715015802,374358.640383588,52.2,BCM1F
357756:8147,7:7,08/20/22 23:46:58,STABLE BEAMS,6800,409765.522557463,369345.727279785,52.1,BCM1F
357756:8147,8:8,08/20/22 23:47:21,STABLE BEAMS,6800,409581.110984346,382386.779447594,52.1,BCM1F
357756:8147,9:9,08/20/22 23:47:44,STABLE BEAMS,6800,409933.080437323,376169.491633048,52.2,BCM1F
357756:8147,10:10,08/20/22 23:48:08,STABLE BEAMS,6800,408768.403983313,374954.020991475,52.1,BCM1F
357756:8147,11:11,08/20/22 23:48:31,STABLE BEAMS,6800,408143.092335118,376943.852402532,51.9,BCM1F
357756:8147,12:12,08/20/22 23:48:54,STABLE BEAMS,6800,407218.237176044,375932.211213030,51.9,BCM1F
357756:8147,13:13,08/20/22 23:49:18,STABLE BEAMS,6800,407436.962215933,376271.662777654,51.7,BCM1F
357756:8147,14:14,08/20/22 23:49:41,STABLE BEAMS,6800,407739.792546658,380801.832957972,51.9,BCM1F
357756:8147,15:15,08/20/22 23:50:04,STABLE BEAMS,6800,407481.579047047,381675.940551040,51.8,BCM1F
357756:8147,16:16,08/20/22 23:50:28,STABLE BEAMS,6800,407322.296493753,375873.374806691,51.8,BCM1F
357756:8147,17:17,08/20/22 23:50:51,STABLE BEAMS,6800,407165.321707585,384076.274781286,51.8,BCM1F
357756:8147,18:18,08/20/22 23:51:14,STABLE BEAMS,6800,407300.687401567,335479.944020126,51.8,BCM1F
357756:8147,19:19,08/20/22 23:51:38,STABLE BEAMS,6800,407076.414396263,337485.883179512,51.8,BCM1F
357756:8147,20:20,08/20/22 23:52:01,STABLE BEAMS,6800,406571.269814104,383712.043858525,51.7,BCM1F
357756:8147,21:21,08/20/22 23:52:24,STABLE BEAMS,6800,407031.098241777,383099.040301671,51.7,BCM1F
357756:8147,22:22,08/20/22 23:52:47,STABLE BEAMS,6800,406270.281034924,378716.334109666,51.7,BCM1F
357756:8147,23:23,08/20/22 23:53:11,STABLE BEAMS,6800,405466.735170061,383489.775580220,51.6,BCM1F
357756:8147,24:24,08/20/22 23:53:34,STABLE BEAMS,6800,404694.845343157,382595.084569245,51.5,BCM1F
357756:8147,25:25,08/20/22 23:53:57,STABLE BEAMS,6800,404182.404487154,381992.454309071,51.3,BCM1F
357756:8147,26:26,08/20/22 23:54:21,STABLE BEAMS,6800,405027.466849517,378002.231704043,51.5,BCM1F
357756:8147,27:27,08/20/22 23:54:44,STABLE BEAMS,6800,404733.541236392,383117.246020115,51.5,BCM1F
357756:8147,28:28,08/20/22 23:55:07,STABLE BEAMS,6800,404519.221933744,382906.096983419,51.5,BCM1F
357756:8147,29:29,08/20/22 23:55:31,STABLE BEAMS,6800,404222.289230120,381765.873536641,51.4,BCM1F
357756:8147,30:30,08/20/22 23:55:54,STABLE BEAMS,6800,403976.174024840,382233.371210622,51.4,BCM1F
357756:8147,31:31,08/20/22 23:56:17,STABLE BEAMS,6800,403868.408293261,382489.043835316,51.4,BCM1F
357756:8147,32:32,08/20/22 23:56:41,STABLE BEAMS,6800,403868.757954947,381532.462705946,51.3,BCM1F
357756:8147,33:33,08/20/22 23:57:04,STABLE BEAMS,6800,403924.494027671,378615.701476478,51.5,BCM1F
357756:8147,34:34,08/20/22 23:57:27,STABLE BEAMS,6800,402806.998590473,382075.603857967,51.3,BCM1F
357756:8147,35:35,08/20/22 23:57:50,STABLE BEAMS,6800,402350.107320962,382085.837289973,51.2,BCM1F
357756:8147,36:36,08/20/22 23:58:14,STABLE BEAMS,6800,401279.956076027,381380.639601950,51.1,BCM1F
357756:8147,37:37,08/20/22 23:58:37,STABLE BEAMS,6800,402158.609271011,376978.305733978,51.1,BCM1F
357756:8147,38:38,08/20/22 23:59:00,STABLE BEAMS,6800,402155.112654152,380072.252195056,51.2,BCM1F
357756:8147,39:39,08/20/22 23:59:24,STABLE BEAMS,6800,401786.639169603,382100.499769999,51.1,BCM1F
357756:8147,40:40,08/20/22 23:59:47,STABLE BEAMS,6800,401372.220139534,380604.717010269,51.1,BCM1F
357756:8147,41:41,08/21/22 00:00:10,STABLE BEAMS,6800,400933.884250152,380661.548689609,51.0,BCM1F
